,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
139,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2025-07-02 21:28:03.000000,2025-07-02 21:27:58,12884.0,307.0,1231.0,97.0,1527.0,17.0,895.0,5367.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",146.0,35,True,2025-06-30 11:58:47.000,1.20.0,65.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,786.0,761.0,https://pypi.org/project/adversarial-robustness-toolbox,2025-06-30 11:43:55.000,25.0,20970.0,22240.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2025-06-30 15:27:20.349,76217.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
140,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2025-06-30 22:26:34.000000,2025-06-30 22:20:07,1349.0,72.0,525.0,296.0,1053.0,254.0,348.0,5295.0,Model interpretability and understanding for PyTorch.,131.0,35,True,2025-03-27 04:51:30.000,0.8.0,11.0,captum,conda-forge/captum,,,['pytorch'],3586.0,3415.0,https://pypi.org/project/captum,2025-03-27 04:48:08.000,171.0,358411.0,361317.0,https://anaconda.org/conda-forge/captum,2025-04-22 14:58:08.009,124997.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
141,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000,2025-06-26 10:11:13.000000,2025-06-26 10:11:13,7436.0,23.0,622.0,115.0,1220.0,377.0,1122.0,3454.0,High-performance interactive 2D/3D data visualization library.,206.0,35,True,2025-05-19 13:53:25.000,0.15.2,42.0,vispy,conda-forge/vispy,,,['jupyter'],2253.0,2050.0,https://pypi.org/project/vispy,2025-05-19 13:26:00.000,200.0,215665.0,230216.0,https://anaconda.org/conda-forge/vispy,2025-05-19 20:25:53.490,843403.0,,,,,2.0,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516,3.0,10.0,,,,,,,,,,,,,,
142,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2025-07-01 06:32:58.000000,2025-07-01 06:32:58,3199.0,76.0,842.0,75.0,1194.0,302.0,776.0,2992.0,Python Library for Causal and Probabilistic Modeling using Bayesian Networks.,165.0,35,True,2025-03-31 18:26:31.000,1.0.0,27.0,pgmpy,,,,,1768.0,1696.0,https://pypi.org/project/pgmpy,2025-03-31 17:39:00.000,72.0,170446.0,170456.0,,,,,,,,1.0,644.0,,,,,,,,,,,,,,,,,,,
143,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2025-06-11 11:21:53.000000,2025-06-10 06:31:17,5196.0,28.0,1114.0,154.0,1438.0,63.0,804.0,2015.0,Documentation and samples for ArcGIS API for Python.,97.0,35,True,2025-04-17 15:35:46.000,2.4.1,52.0,arcgis,,esridocker/arcgis-api-python-notebook,,,1019.0,978.0,https://pypi.org/project/arcgis,2025-05-27 19:00:44.000,41.0,161589.0,161733.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,2.0,15324.0,,,,,,,,,,,,,,,,,,,
144,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2025-06-19 13:12:24.000000,2025-06-19 13:12:24,1212.0,16.0,361.0,65.0,632.0,293.0,366.0,1526.0,A Jupyter - Leaflet.js bridge.,94.0,35,True,2025-06-13 08:33:37.000,0.20.0,85.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],18327.0,17973.0,https://pypi.org/project/ipyleaflet,2025-06-13 08:33:37.000,345.0,200051.0,225321.0,https://anaconda.org/conda-forge/ipyleaflet,2025-06-13 19:35:58.799,1488476.0,,,,,2.0,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2025-06-13 08:26:24.799,9.0,1263.0,,,,,,,,,,,,,,
145,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/uxlfoundation/scikit-learn-intelex,https://github.com/uxlfoundation/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2025-07-03 09:04:49.000000,2025-07-03 09:04:49,2212.0,116.0,182.0,24.0,2279.0,46.0,208.0,1295.0,Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,85.0,35,True,2025-06-26 14:51:10.000,2025.6.1,38.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],13821.0,13754.0,https://pypi.org/project/scikit-learn-intelex,2025-06-25 15:11:44.000,67.0,77106.0,88514.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2025-06-26 14:54:09.760,581843.0,,,,,1.0,,,,,,,uxlfoundation/scikit-learn-intelex,,,,,,,,,,,,,
146,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2025-06-18 09:37:39.000000,2025-06-18 09:36:57,1434.0,251.0,180.0,36.0,141.0,16.0,92.0,797.0,Snowball compiler and stemming algorithms.,37.0,35,True,2025-05-09 16:34:50.000,3.0.1,13.0,snowballstemmer,conda-forge/snowballstemmer,,,,561.0,11.0,https://pypi.org/project/snowballstemmer,2025-05-09 16:34:50.000,550.0,26039361.0,26227692.0,https://anaconda.org/conda-forge/snowballstemmer,2025-05-20 13:59:21.629,10169894.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
147,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2025-06-23 08:54:21.000000,2025-06-23 08:51:51,1546.0,6.0,7505.0,391.0,707.0,542.0,3090.0,32278.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",279.0,34,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],2566.0,2553.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,13.0,1.0,12127.0,https://anaconda.org/conda-forge/detectron2,2025-06-02 19:54:55.795,727576.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
148,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-09-24 11:34:43.000000,2024-09-24 11:18:06,618.0,,3331.0,323.0,276.0,461.0,605.0,27153.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,34,True,2024-09-24 11:34:43.000,1.7.2,33.0,easyocr,,,,,16579.0,16326.0,https://pypi.org/project/easyocr,2024-09-24 11:34:43.000,253.0,996254.0,1375926.0,,,,,,,,2.0,23160013.0,,,,,,,,,,,,,,,,,,,
149,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2025-04-22 14:56:42.880000,2024-03-13 15:16:33,391.0,,4719.0,846.0,268.0,555.0,611.0,26265.0,Library for fast text representation and classification.,68.0,34,False,2024-06-12 09:44:40.000,0.9.3,37.0,fasttext,conda-forge/fasttext,,,,8263.0,8016.0,https://pypi.org/project/fasttext,2024-06-12 09:44:40.000,247.0,956681.0,959091.0,https://anaconda.org/conda-forge/fasttext,2025-04-22 14:56:42.880,139822.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
150,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/serve,https://github.com/jina-ai/serve,Apache-2.0,2020-02-13 17:04:44.000,2025-04-22 14:57:59.713000,2025-03-24 13:59:53,8644.0,,2218.0,216.0,4226.0,1.0,1946.0,21641.0,Build multimodal AI applications with cloud-native stack.,185.0,34,True,2025-03-24 13:59:31.000,3.34.0,2492.0,jina,conda-forge/jina-core,jinaai/jina,,,29.0,,https://pypi.org/project/jina,2025-03-24 13:59:31.000,29.0,51513.0,81254.0,https://anaconda.org/conda-forge/jina-core,2025-04-22 14:57:59.713,99425.0,https://hub.docker.com/r/jinaai/jina,2025-03-24 14:11:41.059929,8.0,1792732.0,2.0,,,,,,,jina-ai/serve,,,,,,,,,,,,,
151,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,MIT,2018-09-19 10:06:07.000,2025-06-30 13:51:58.000000,2025-05-08 19:01:52,9137.0,83.0,3171.0,282.0,1334.0,163.0,723.0,20431.0,Best Practices on Recommendation Systems.,137.0,34,True,2024-12-24 07:39:57.000,1.2.1,14.0,recommenders,,,,,181.0,177.0,https://pypi.org/project/recommenders,2024-12-24 07:18:07.000,4.0,20508.0,20517.0,,,,,,,,1.0,749.0,,,,,,recommenders-team/recommenders,,,,,,,,,,,,,
152,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2025-04-22 14:56:27.546000,2024-07-29 00:37:39,894.0,,1199.0,314.0,271.0,69.0,346.0,13830.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,34,True,2023-06-14 16:39:02.504,1.17.3,47.0,annoy,conda-forge/python-annoy,,,,5469.0,5268.0,https://pypi.org/project/annoy,2023-06-14 16:39:02.504,201.0,727175.0,739367.0,https://anaconda.org/conda-forge/python-annoy,2025-04-22 14:56:27.546,707187.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
153,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2025-07-02 16:54:29.987000,2025-07-02 05:04:09,6386.0,91.0,1222.0,125.0,1836.0,110.0,778.0,9229.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",100.0,34,True,2025-07-02 06:36:30.000,3.7.1,156.0,perspective-python,conda-forge/perspective,,,['jupyter'],221.0,185.0,https://pypi.org/project/perspective-python,2025-07-02 06:32:23.000,30.0,13329.0,49431.0,https://anaconda.org/conda-forge/perspective,2025-07-02 16:54:29.987,2151540.0,,,,,2.0,13246.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2025-07-02 06:32:02.642,6.0,280.0,,,,,,,,,,,,,,
154,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2025-06-17 04:13:51.000000,2025-06-13 01:59:41,551.0,8.0,863.0,83.0,300.0,88.0,377.0,7952.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",85.0,34,True,2025-06-10 22:37:05.000,2.6.4,25.0,tensorboardX,conda-forge/tensorboardx,,,,59871.0,59130.0,https://pypi.org/project/tensorboardX,2025-06-10 22:37:05.000,741.0,3243261.0,3264967.0,https://anaconda.org/conda-forge/tensorboardx,2025-04-22 14:56:45.200,1302093.0,,,,,2.0,489.0,,,,,,,,,,,,,,,,,,,
155,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2025-07-03 14:42:18.000000,2025-05-19 17:05:09,3299.0,1.0,992.0,135.0,692.0,62.0,1193.0,7728.0,Python library for audio and music analysis.,126.0,34,True,2025-03-11 15:09:52.000,0.11.0,46.0,librosa,conda-forge/librosa,,,,1627.0,,https://pypi.org/project/librosa,2025-03-11 15:09:52.000,1627.0,4299929.0,4315210.0,https://anaconda.org/conda-forge/librosa,2025-04-22 14:56:25.574,916882.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
156,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2025-05-26 20:08:15.000000,2024-12-27 12:36:14,1223.0,,1051.0,118.0,280.0,143.0,640.0,7438.0,Distributed Asynchronous Hyperparameter Optimization in Python.,105.0,34,True,2021-11-17 10:07:00.808,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,22516.0,22063.0,https://pypi.org/project/hyperopt,2021-11-17 10:07:00.808,453.0,2600407.0,2615158.0,https://anaconda.org/conda-forge/hyperopt,2025-04-22 14:56:55.071,840828.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
157,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2025-07-03 15:23:26.000000,2025-06-19 00:06:35,32634.0,16.0,2019.0,380.0,6979.0,2897.0,6723.0,7216.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",281.0,34,True,,,157.0,h2o,,,,,156.0,98.0,https://pypi.org/project/h2o,2025-03-27 20:59:49.000,58.0,206434.0,206434.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
158,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2025-06-30 01:29:45.000000,2025-06-30 01:28:36,3735.0,43.0,759.0,146.0,141.0,105.0,367.0,6605.0,Fit interpretable models. Explain blackbox machine learning.,51.0,34,True,2025-06-28 17:43:51.000,0.6.13,61.0,interpret,,,,['jupyter'],966.0,913.0,https://pypi.org/project/interpret,2025-06-28 16:50:43.000,53.0,186432.0,186432.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
159,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2025-05-04 15:19:30.415000,2025-05-04 14:31:12,2355.0,6.0,1129.0,189.0,244.0,279.0,289.0,6129.0,Distributed Evolutionary Algorithms in Python.,91.0,34,False,2025-05-04 12:26:13.000,1.4.3,29.0,deap,conda-forge/deap,,,,7045.0,6766.0,https://pypi.org/project/deap,2025-05-04 12:26:13.000,279.0,244811.0,254465.0,https://anaconda.org/conda-forge/deap,2025-05-04 15:19:30.415,550320.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
160,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2025-07-02 18:15:39.000000,2025-07-02 17:28:11,10609.0,16.0,1881.0,142.0,2693.0,795.0,1247.0,6079.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",258.0,34,True,2024-04-03 16:21:23.000,2.8.0,997.0,deepchem,conda-forge/deepchem,,,['tensorflow'],656.0,636.0,https://pypi.org/project/deepchem,2025-07-02 18:15:39.000,20.0,40255.0,42171.0,https://anaconda.org/conda-forge/deepchem,2025-04-22 14:57:21.461,116911.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
161,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2025-07-03 14:01:11.000000,2025-07-03 08:17:36,1568.0,11.0,372.0,92.0,816.0,140.0,462.0,3423.0,Quickly and accurately render even the largest data.,62.0,34,True,2025-05-08 07:16:07.000,0.18.1,58.0,datashader,conda-forge/datashader,,,,6457.0,6208.0,https://pypi.org/project/datashader,2025-05-08 07:16:07.000,249.0,224832.0,249015.0,https://anaconda.org/conda-forge/datashader,2025-05-08 09:24:48.325,1499365.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
162,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2025-07-02 21:13:54.000000,2025-07-02 21:10:13,2225.0,55.0,422.0,50.0,1991.0,79.0,514.0,3289.0,Bayesian optimization in PyTorch.,144.0,34,True,2025-05-06 15:58:29.000,0.14.0,49.0,botorch,conda-forge/botorch,,,['pytorch'],1662.0,1551.0,https://pypi.org/project/botorch,2025-05-06 15:58:29.000,111.0,277781.0,280521.0,https://anaconda.org/conda-forge/botorch,2025-05-07 00:07:41.829,161693.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
163,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2025-04-22 14:56:32.490000,2025-03-07 10:28:57,5346.0,,280.0,76.0,802.0,19.0,133.0,2860.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",67.0,34,True,2025-04-04 11:49:38.000,8.3.6,245.0,thinc,conda-forge/thinc,,,,69800.0,69642.0,https://pypi.org/project/thinc,2025-04-04 11:49:38.000,158.0,10600920.0,10659029.0,https://anaconda.org/conda-forge/thinc,2025-04-22 14:56:32.490,3601722.0,,,,,2.0,1786.0,,,,,,,,,,,,,,,,,,,
164,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2025-07-03 14:20:36.000000,2025-06-24 08:51:46,5603.0,80.0,596.0,20.0,1718.0,1210.0,810.0,2517.0,"This is the development home of the workflow management system Snakemake. For general information, see.",379.0,34,True,2025-06-24 08:53:19.000,9.6.2,410.0,snakemake,bioconda/snakemake,,,,2726.0,2431.0,https://pypi.org/project/snakemake,2025-06-24 08:53:19.000,295.0,83266.0,95608.0,https://anaconda.org/bioconda/snakemake,2025-06-24 09:38:55.848,1444050.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
165,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2025-07-02 21:57:13.000000,2025-07-02 21:57:11,1387.0,58.0,200.0,20.0,204.0,53.0,150.0,2079.0,"A Python library for audio data augmentation. Useful for making audio ML models work well in the real world, not just..",33.0,34,True,2025-05-05 08:57:35.000,0.41.0,45.0,audiomentations,,,,,862.0,834.0,https://pypi.org/project/audiomentations,2025-05-05 08:57:35.000,28.0,1382130.0,1382130.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
166,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2025-07-03 14:47:40.000000,2025-07-03 14:47:28,4993.0,211.0,53.0,210.0,634.0,167.0,530.0,1678.0,Multiplatform plotting library based on the Grammar of Graphics.,21.0,34,True,2025-03-28 12:26:01.000,4.6.2,87.0,lets-plot,,,,,204.0,189.0,https://pypi.org/project/lets-plot,2025-03-28 12:20:53.000,15.0,140089.0,140137.0,,,,,,,,2.0,3286.0,,,,,,,,,,,,,,,,,,,
167,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2025-06-12 16:20:21.000000,2025-06-12 16:20:20,3182.0,38.0,380.0,57.0,1254.0,317.0,1008.0,1507.0,Cartopy - a cartographic python library with matplotlib support.,136.0,34,True,2024-10-08 23:24:50.000,0.24.1,32.0,cartopy,conda-forge/cartopy,,,,8591.0,7873.0,https://pypi.org/project/cartopy,2024-10-08 23:24:50.000,718.0,612460.0,693139.0,https://anaconda.org/conda-forge/cartopy,2025-04-22 14:56:20.995,5002143.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
168,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2025-07-02 16:39:53.000000,2025-07-02 16:38:36,919.0,2.0,353.0,40.0,1131.0,201.0,173.0,1258.0,Making text a first-class citizen in TensorFlow.,186.0,34,True,2025-04-04 21:04:24.000,2.19.0,76.0,tensorflow-text,,,,['tensorflow'],10128.0,9900.0,https://pypi.org/project/tensorflow-text,2025-04-04 20:51:29.000,228.0,8231868.0,8231868.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
169,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2025-04-22 14:56:20.833000,2025-02-20 23:53:44,1571.0,,207.0,46.0,634.0,34.0,779.0,1195.0,Fiona reads and writes geographic data files.,78.0,34,True,2024-09-16 20:20:31.000,1.10.1,117.0,fiona,conda-forge/fiona,,,,26841.0,26458.0,https://pypi.org/project/fiona,2024-09-16 20:14:20.000,383.0,4814716.0,4931534.0,https://anaconda.org/conda-forge/fiona,2025-04-22 14:56:20.833,7009080.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
170,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2025-06-10 04:03:40.000000,2025-06-10 04:03:34,1568.0,6.0,154.0,40.0,133.0,4.0,646.0,1185.0,A Python data analysis library that is optimized for humans instead of machines.,54.0,34,True,2025-01-29 06:24:06.000,1.13.0,38.0,agate,conda-forge/agate,,,,5174.0,5120.0,https://pypi.org/project/agate,2025-01-29 06:24:06.000,54.0,20511206.0,20517938.0,https://anaconda.org/conda-forge/agate,2025-04-22 14:56:31.741,336618.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
171,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2025-06-13 16:10:40.585000,2025-06-13 11:24:17,15037.0,280.0,309.0,34.0,2011.0,509.0,727.0,1125.0,Python package for earth-observing satellite data processing.,181.0,34,False,2025-06-13 11:25:23.000,0.57.0,103.0,satpy,conda-forge/satpy,,,,210.0,178.0,https://pypi.org/project/satpy,2025-06-13 11:25:23.000,32.0,20843.0,25498.0,https://anaconda.org/conda-forge/satpy,2025-06-13 16:10:40.585,283976.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
172,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2025-05-20 15:27:13.000000,2025-05-20 15:27:05,6130.0,10.0,259.0,34.0,872.0,130.0,417.0,711.0,Python package to access a cacophony of neuro-imaging file formats.,107.0,34,True,2024-10-23 14:19:52.000,5.3.2,45.0,nibabel,conda-forge/nibabel,,,,31170.0,29989.0,https://pypi.org/project/nibabel,2024-10-23 14:19:52.000,1181.0,860683.0,875843.0,https://anaconda.org/conda-forge/nibabel,2025-04-22 14:56:22.960,924773.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
173,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,ICU,2018-08-02 17:56:45.000,2025-07-03 13:54:45.000000,2025-07-03 10:37:08,19491.0,312.0,5431.0,424.0,6446.0,197.0,4205.0,33225.0,AIs query engine - Platform for building AI that can answer questions over large scale federated data. - The only MCP..,874.0,33,False,2025-07-02 15:15:03.000,25.7.1.0,547.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,2025-07-02 15:15:47.000,,20440.0,20440.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
174,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2025-04-22 14:57:16.666000,2025-04-02 16:22:19,540.0,,2956.0,396.0,128.0,259.0,560.0,27058.0,Deezer source separation library including pretrained models.,22.0,33,True,2025-04-03 08:14:05.000,2.4.2,38.0,spleeter,conda-forge/spleeter,,,['tensorflow'],1082.0,1064.0,https://pypi.org/project/spleeter,2025-04-03 08:14:05.000,18.0,31603.0,92866.0,https://anaconda.org/conda-forge/spleeter,2025-04-22 14:57:16.666,112251.0,,,,,2.0,4113342.0,,,,,,,,,,,,,,,,,,,
175,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2025-05-06 02:21:29.000000,2025-01-17 12:10:18,1423.0,,3739.0,744.0,1144.0,417.0,589.0,19546.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,33,True,2023-12-02 01:16:14.308,0.1.0,68.0,magenta,,,,['tensorflow'],597.0,592.0,https://pypi.org/project/magenta,2022-08-01 18:23:00.243,5.0,9695.0,9695.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
