,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
198,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2025-04-22 14:58:03.026000,2023-08-06 00:30:36,2944.0,,1811.0,192.0,206.0,13.0,1343.0,6304.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,30,False,2020-04-24 19:04:45.487,0.10.1,37.0,,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1781.0,1763.0,https://pypi.org/project/tensorpack,2021-01-22 19:59:12.425,18.0,https://anaconda.org/conda-forge/tensorpack,2025-04-22 14:58:03.026,14189.0,309.0,,,,,3.0,190.0,,,,,,,,,,,,,,,,,,
199,ClearML,allegroai/clearml,ml-experiments,,https://github.com/clearml/clearml,https://github.com/clearml/clearml,Apache-2.0,2019-06-10 08:18:32.000,2025-08-13 15:26:39.000000,2025-08-13 15:26:34,2551.0,32.0,701.0,93.0,296.0,507.0,639.0,6218.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",104.0,30,True,2025-07-10 12:01:40.000,2.0.2,184.0,clearml/clearml,clearml,,allegroai/trains,,,1953.0,1879.0,https://pypi.org/project/clearml,2025-07-24 12:15:51.000,74.0,,,,468.0,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,31163.0,2.0,3359.0,,,,,,,,,,,,,,,,,,
200,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,BSD-3-Clause,2014-08-14 01:56:16.000,2025-06-19 23:52:23.000000,2025-06-19 23:52:23,1661.0,1.0,876.0,116.0,544.0,148.0,348.0,5052.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,112.0,30,True,2025-01-26 16:02:43.000,0.23.4,55.0,,mlxtend,conda-forge/mlxtend,,,['sklearn'],20928.0,20731.0,https://pypi.org/project/mlxtend,2025-01-26 16:02:43.000,197.0,https://anaconda.org/conda-forge/mlxtend,2025-04-22 14:56:38.886,395799.0,6488.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
201,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2025-07-30 13:23:12.000000,2025-07-30 13:23:11,1029.0,24.0,923.0,90.0,258.0,157.0,716.0,4938.0,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",56.0,30,True,2025-07-04 16:37:38.000,88,76.0,,opencv-python,,,,,624525.0,610645.0,https://pypi.org/project/opencv-python,2025-07-07 09:13:31.000,13880.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
202,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2025-08-14 02:24:03.000000,2025-08-12 19:54:14,1374.0,6.0,323.0,42.0,537.0,123.0,257.0,4475.0,Lightning fast forecasting with statistical and econometric models.,53.0,30,True,2025-07-05 11:02:18.000,2.0.2,40.0,,statsforecast,conda-forge/statsforecast,,,,1896.0,1816.0,https://pypi.org/project/statsforecast,2025-07-05 11:02:18.000,80.0,https://anaconda.org/conda-forge/statsforecast,2025-04-22 14:58:12.826,200975.0,4901.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
203,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/stumpy-dev/stumpy,https://github.com/stumpy-dev/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2025-07-13 12:46:54.000000,2025-07-13 12:45:58,1389.0,9.0,335.0,58.0,254.0,74.0,467.0,3974.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,40.0,30,True,2024-07-09 04:43:23.000,1.13.0,29.0,stumpy-dev/stumpy,stumpy,conda-forge/stumpy,,,,1591.0,1561.0,https://pypi.org/project/stumpy,2024-07-09 04:21:56.000,30.0,https://anaconda.org/conda-forge/stumpy,2025-04-22 14:57:05.227,1117410.0,18022.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
204,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2025-08-14 13:11:05.000000,2025-08-14 13:11:05,3215.0,59.0,847.0,74.0,1216.0,302.0,780.0,3022.0,Python Library for Causal and Probabilistic Modeling using Bayesian Networks.,170.0,30,True,2025-03-31 18:26:31.000,1.0.0,27.0,,pgmpy,,,,,1778.0,1706.0,https://pypi.org/project/pgmpy,2025-03-31 17:39:00.000,72.0,,,,10.0,,,,,1.0,657.0,,,,,,,,,,,,,,,,,,
205,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2025-08-14 14:38:41.000000,2025-08-14 09:19:10,2402.0,67.0,710.0,71.0,3064.0,323.0,733.0,2711.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",239.0,30,True,2025-08-06 17:08:37.000,2.8.0,43.0,,torchaudio,,,,['pytorch'],2161.0,,https://pypi.org/project/torchaudio,2025-08-06 14:58:32.000,2161.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
206,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2025-06-19 04:42:32.000000,2025-03-24 01:18:35,980.0,,402.0,38.0,159.0,42.0,259.0,2455.0,A library of sklearn compatible categorical variable encoders.,71.0,30,True,2025-03-15 16:16:43.000,2.8.1,36.0,,category_encoders,conda-forge/category_encoders,,,['sklearn'],4375.0,4066.0,https://pypi.org/project/category_encoders,2025-03-15 16:17:21.000,309.0,https://anaconda.org/conda-forge/category_encoders,2025-04-22 14:56:25.923,340032.0,7392.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
207,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2025-08-01 14:14:21.000000,2025-08-01 14:14:21,1387.0,11.0,341.0,22.0,56.0,41.0,203.0,2424.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,23.0,30,True,2025-06-03 18:37:59.000,0.5.1,93.0,,explainerdashboard,conda-forge/explainerdashboard,,,,657.0,642.0,https://pypi.org/project/explainerdashboard,2025-06-03 18:37:59.000,15.0,https://anaconda.org/conda-forge/explainerdashboard,2025-06-04 05:04:12.004,71071.0,1269.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
208,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2025-07-28 14:41:32.079000,2025-07-27 20:13:19,897.0,5.0,363.0,81.0,170.0,220.0,152.0,2381.0,An interactive data visualization tool which brings matplotlib graphics to the browser using D3.,54.0,30,True,2025-07-27 20:12:56.377,0.5.11,20.0,,mpld3,conda-forge/mpld3,,,,7720.0,7545.0,https://pypi.org/project/mpld3,2025-07-27 20:10:28.000,164.0,https://anaconda.org/conda-forge/mpld3,2025-07-28 14:41:32.079,251850.0,5454.0,,,,,2.0,,,mpld3,https://www.npmjs.com/package/mpld3,2025-07-27 20:12:56.377,11.0,1392.0,,,,,,,,,,,,
209,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2025-08-14 11:36:22.000000,2025-08-14 02:18:12,2764.0,244.0,544.0,36.0,3045.0,410.0,158.0,2314.0,Pytorch domain library for recommendation systems.,379.0,30,True,2025-06-06 17:00:58.000,1.2.0,77.0,,torchrec-nightly-cpu,,,,,235.0,235.0,https://pypi.org/project/torchrec-nightly-cpu,2022-05-12 18:55:21.000,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
210,Coqui TTS,idiap/coqui-ai-TTS,audio,,https://github.com/idiap/coqui-ai-TTS,https://github.com/idiap/coqui-ai-TTS,MPL-2.0,2023-10-31 10:39:03.000,2025-07-18 11:09:47.000000,2025-07-18 11:09:41,5139.0,66.0,214.0,27.0,150.0,24.0,127.0,1702.0,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",191.0,30,True,2025-07-14 13:59:56.000,0.27.0,16.0,,coqui-tts,,,,"['pytorch', 'tensorflow']",756.0,727.0,https://pypi.org/project/coqui-tts,2025-07-14 13:59:56.000,29.0,,,,201.0,,,,,2.0,3227.0,,,,,,,,,,,,,,,,,,
211,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2025-08-14 13:59:15.000000,2025-08-14 13:58:35,5183.0,345.0,54.0,207.0,644.0,149.0,560.0,1688.0,Multiplatform plotting library based on the Grammar of Graphics.,21.0,30,True,2025-08-13 17:25:41.000,4.7.1,93.0,,lets-plot,,,,,204.0,189.0,https://pypi.org/project/lets-plot,2025-08-13 17:24:02.000,15.0,,,,48.0,,,,,2.0,3320.0,,,,,,,,,,,,,,,,,,
212,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2025-04-22 14:56:32.225000,2018-10-12 15:53:05,1251.0,,288.0,49.0,161.0,114.0,220.0,1639.0,Python Geocoder.,75.0,30,False,2021-12-15 15:58:16.110,1.1.4,110.0,,geocoder,conda-forge/geocoder,,,,16105.0,15893.0,https://pypi.org/project/geocoder,2021-12-15 15:58:16.110,212.0,https://anaconda.org/conda-forge/geocoder,2025-04-22 14:56:32.225,171104.0,21388.0,,,,,3.0,,,,,,,,,,,,,,,geocoder,,,,
213,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2025-07-19 17:52:18.000000,2025-07-19 17:52:12,1882.0,1.0,200.0,31.0,216.0,26.0,408.0,1457.0,The ctypes-based simple ImageMagick binding for Python.,109.0,30,True,2023-11-04 01:41:17.000,0.6.13,56.0,,wand,conda-forge/wand,,,,21401.0,21144.0,https://pypi.org/project/wand,2023-11-03 23:18:50.000,257.0,https://anaconda.org/conda-forge/wand,2025-04-22 14:57:10.980,155899.0,2803.0,,,,,2.0,51692.0,,,,,,,,,,,,,,,,,,
214,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2025-08-12 12:46:37.000000,2025-08-02 14:36:51,1673.0,14.0,172.0,16.0,905.0,112.0,470.0,1443.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,110.0,30,True,2025-03-07 00:16:27.000,0.31.0,67.0,,pyjanitor,conda-forge/pyjanitor,,,,1015.0,973.0,https://pypi.org/project/pyjanitor,2025-03-07 00:16:23.000,42.0,https://anaconda.org/conda-forge/pyjanitor,2025-04-22 14:56:48.797,282201.0,4479.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
215,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2025-08-13 14:16:40.000000,2025-08-12 09:38:37,805.0,26.0,113.0,24.0,678.0,388.0,538.0,1241.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",51.0,30,True,2025-08-01 12:30:10.000,0.12.0a1,86.0,,hvplot,conda-forge/hvplot,,,,7538.0,7276.0,https://pypi.org/project/hvplot,2025-08-01 12:07:04.000,262.0,https://anaconda.org/conda-forge/hvplot,2025-08-03 13:01:58.465,815153.0,13147.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
216,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2025-08-12 09:08:46.000000,2025-08-12 09:08:43,1571.0,9.0,154.0,40.0,135.0,4.0,646.0,1189.0,A Python data analysis library that is optimized for humans instead of machines.,55.0,30,True,2025-01-29 06:24:06.000,1.13.0,38.0,,agate,conda-forge/agate,,,,5208.0,5154.0,https://pypi.org/project/agate,2025-01-29 06:24:06.000,54.0,https://anaconda.org/conda-forge/agate,2025-04-22 14:56:31.741,361346.0,7085.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
217,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2025-08-11 19:22:05.000000,2025-07-28 19:25:20,592.0,4.0,104.0,34.0,80.0,72.0,84.0,969.0,Describing statistical models in Python using symbolic formulas.,22.0,30,True,2024-11-12 14:10:52.000,1.0.1,15.0,,patsy,conda-forge/patsy,,,,127816.0,127283.0,https://pypi.org/project/patsy,2024-11-12 14:10:52.000,533.0,https://anaconda.org/conda-forge/patsy,2025-04-22 14:56:26.344,17486654.0,372056.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
218,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,ICU,2018-08-02 17:56:45.000,2025-08-14 13:27:22.000000,2025-08-13 10:33:09,19608.0,309.0,5676.0,427.0,6596.0,128.0,4244.0,35230.0,AIs query engine that can answer questions over large scale structured and unstructured data.,877.0,29,False,2025-07-29 11:39:55.000,25.7.4.0,550.0,,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,2025-07-29 11:40:50.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
219,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-06-02 18:55:09.000000,2023-04-01 10:19:28,4379.0,,3570.0,471.0,671.0,590.0,672.0,16394.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,244.0,29,False,2020-06-17 16:31:34.798,1.15.7,79.0,,tensor2tensor,,,,['tensorflow'],1570.0,1556.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:31:34.798,14.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
220,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2025-08-11 21:31:25.000000,2024-10-17 22:52:09,3861.0,,1193.0,193.0,2875.0,45.0,1038.0,11563.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",156.0,29,True,2024-07-30 00:29:49.000,0.10.4,56.0,,ludwig,,,,['tensorflow'],332.0,326.0,https://pypi.org/project/ludwig,2024-07-30 00:29:49.000,6.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
221,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-11-01 06:14:06.000000,2021-11-29 19:55:31,1571.0,,1137.0,339.0,1683.0,523.0,1294.0,11204.0,Turi Create simplifies the development of custom machine learning models.,88.0,29,False,2020-09-30 22:51:40.000,6.4.1,31.0,,turicreate,,,,,401.0,396.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,5.0,,,,129.0,,,,,3.0,11875.0,,,,,,,,,,,,,,,,,,
222,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,,2091.0,281.0,3400.0,51.0,1494.0,10609.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,217.0,29,False,2023-06-06 20:46:16.091,1.7.2,25.0,,parlai,,,,['pytorch'],282.0,273.0,https://pypi.org/project/parlai,2023-06-06 20:46:16.091,9.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
223,PySyft,OpenMined/PySyft,privacy-ml,,https://github.com/OpenMined/PySyft,https://github.com/OpenMined/PySyft,Apache-2.0,2017-07-18 20:41:16.000,2025-07-15 05:50:57.000000,2025-04-13 12:43:52,35229.0,,1996.0,195.0,5884.0,49.0,3393.0,9766.0,Perform data science on data that remains in someone elses server.,516.0,29,True,2025-02-13 11:13:19.000,0.9.5,332.0,,syft,,,,['pytorch'],6.0,1.0,https://pypi.org/project/syft,2025-04-13 12:44:04.000,5.0,,,,105.0,,,,,1.0,2117.0,,,,,,,,,,,,,,,,,,
224,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2025-06-10 02:26:07.000000,2024-12-25 06:44:36,2948.0,,1697.0,91.0,1713.0,21.0,2171.0,9134.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",131.0,29,True,2024-11-05 11:28:52.000,2.10.0,20.0,,paddleseg,,,,['paddle'],1465.0,1458.0,https://pypi.org/project/paddleseg,2022-11-30 11:24:02.578,7.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
225,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2025-08-09 21:05:10.000000,2025-08-09 21:05:09,572.0,2.0,1230.0,169.0,451.0,70.0,477.0,8911.0,Automatic extraction of relevant features from time series:.,100.0,29,True,2025-02-16 16:10:09.000,0.21.0,33.0,,tsfresh,conda-forge/tsfresh,,,['sklearn'],121.0,21.0,https://pypi.org/project/tsfresh,2025-02-16 16:10:09.000,100.0,https://anaconda.org/conda-forge/tsfresh,2025-04-22 14:56:43.035,1473619.0,23390.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
226,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2025-07-09 15:30:54.000000,2025-07-09 15:30:54,2513.0,1.0,987.0,200.0,2347.0,261.0,853.0,8834.0,Deep universal probabilistic programming with Python and PyTorch.,161.0,29,True,2024-06-02 00:37:37.000,1.9.1,36.0,,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],186.0,,https://pypi.org/project/pyro-ppl,2024-06-02 00:37:37.000,186.0,https://anaconda.org/conda-forge/pyro-ppl,2025-04-22 14:57:47.967,258343.0,4874.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
227,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2025-07-24 15:58:42.000000,2025-07-24 15:57:29,413.0,10.0,1576.0,132.0,197.0,7.0,383.0,8360.0,A Python implementation of global optimization with gaussian processes.,52.0,29,True,2025-07-24 15:58:42.000,3.1.0,25.0,bayesian-optimization/BayesianOptimization,bayesian-optimization,,,,,4055.0,3864.0,https://pypi.org/project/bayesian-optimization,2025-07-24 15:58:42.000,191.0,,,,1.0,,,,,2.0,177.0,,,,,,,,,,,,,,,,,,
228,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2025-08-11 22:16:36.000000,2023-04-18 11:08:13,2759.0,,1287.0,213.0,730.0,201.0,831.0,7923.0,Automated Machine Learning with scikit-learn.,88.0,29,False,2023-02-13 12:35:21.000,0.15.0,42.0,,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],745.0,711.0,https://pypi.org/project/auto-sklearn,2022-09-20 10:32:07.471,34.0,https://anaconda.org/conda-forge/auto-sklearn,2025-04-22 14:57:49.654,34146.0,656.0,,,,,2.0,68.0,,,,,,,,,,,,,,,,,,
229,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2025-08-14 00:46:38.000000,2025-08-13 13:20:47,32645.0,20.0,2024.0,380.0,6987.0,2909.0,6728.0,7261.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",281.0,29,True,,,157.0,,h2o,,,,,164.0,99.0,https://pypi.org/project/h2o,2025-03-27 20:59:49.000,65.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
230,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2025-08-13 23:34:02.000000,2025-08-13 23:33:51,3758.0,53.0,763.0,147.0,144.0,107.0,373.0,6643.0,Fit interpretable models. Explain blackbox machine learning.,53.0,29,True,2025-08-05 20:48:55.000,0.7.2,67.0,,interpret,,,,['jupyter'],968.0,915.0,https://pypi.org/project/interpret,2025-08-05 07:45:23.000,53.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
231,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2025-08-11 19:33:12.000000,2025-02-17 21:20:41,638.0,,723.0,106.0,203.0,12.0,361.0,6191.0,Python-tesseract is an optical character recognition (OCR) tool for python.,50.0,29,True,2024-08-16 02:36:10.000,0.3.13,28.0,,pytesseract,conda-forge/pytesseract,,,,971.0,,https://pypi.org/project/pytesseract,2024-08-16 02:36:10.000,971.0,https://anaconda.org/conda-forge/pytesseract,2025-04-22 14:57:07.821,676482.0,11089.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
232,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2025-04-22 14:56:47.184000,2020-07-15 13:46:58,1184.0,,1760.0,304.0,297.0,161.0,268.0,6032.0,Portfolio and risk analytics in Python.,60.0,29,False,2019-04-15 15:00:21.000,0.9.2,22.0,,pyfolio,conda-forge/pyfolio,,,,1363.0,1349.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,14.0,https://anaconda.org/conda-forge/pyfolio,2025-04-22 14:56:47.184,15883.0,176.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
233,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2025-08-13 20:02:21.000000,2025-06-26 14:30:56,2264.0,1.0,346.0,41.0,2262.0,395.0,674.0,5753.0,Aim An easy-to-use & supercharged open-source experiment tracker.,82.0,29,True,2025-05-08 10:24:23.000,3.29.1,1294.0,,aim,conda-forge/aim,,,,983.0,935.0,https://pypi.org/project/aim,2025-06-11 20:11:07.000,48.0,https://anaconda.org/conda-forge/aim,2025-04-22 14:57:56.531,132926.0,2712.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
234,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2025-08-11 07:25:21.000000,2025-08-11 07:22:03,989.0,34.0,528.0,43.0,1092.0,20.0,407.0,5085.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",67.0,29,True,2025-07-09 11:40:13.000,1.0.0,20.0,,python-doctr,,,,"['tensorflow', 'pytorch']",18.0,,https://pypi.org/project/python-doctr,2025-07-09 11:40:13.000,18.0,,,,108299.0,,,,,2.0,5848174.0,,,,,,,,,,,,,,,,,,
235,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2025-07-30 16:53:30.142000,2025-07-30 14:06:19,842.0,11.0,428.0,69.0,316.0,64.0,543.0,4965.0,Visualizer for pandas data structures.,31.0,29,True,2025-07-30 16:08:32.000,3.18.2,194.0,,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",1554.0,1501.0,https://pypi.org/project/dtale,2025-07-30 16:01:15.000,53.0,https://anaconda.org/conda-forge/dtale,2025-07-30 16:53:30.142,456851.0,7251.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
236,cuML,rapidsai/cuml,gpu-utilities,,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000,2025-08-14 14:41:31.000000,2025-08-13 16:23:10,16125.0,204.0,584.0,80.0,4307.0,958.0,1909.0,4871.0,cuML - RAPIDS Machine Learning Library.,185.0,29,True,2025-08-06 20:19:52.000,25.08.00,47.0,,cuml,,,,,14.0,,https://pypi.org/project/cuml,2020-06-01 20:09:10.000,14.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
