,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
163,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2025-09-30 16:56:22.000000,2025-09-29 21:44:37,5275.0,1133.0,154.0,1479.0,79.0,841.0,2071.0,Documentation and samples for ArcGIS API for Python.,98.0,34,True,37.0,2025-04-17 15:35:46.000,2.4.1,54.0,,arcgis,,esridocker/arcgis-api-python-notebook,,,1038.0,996.0,https://pypi.org/project/arcgis,2025-08-12 18:16:01.000,42.0,168824.0,168972.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,2.0,16226.0,,,,,,-1.0,,,,,,,,,,,,
164,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2025-10-09 14:54:48.000000,2025-10-09 12:01:27,5301.0,54.0,204.0,653.0,160.0,568.0,1701.0,Multiplatform plotting library based on the Grammar of Graphics.,21.0,34,True,218.0,2025-09-12 17:28:42.000,4.7.3,96.0,,lets-plot,,,,,209.0,193.0,https://pypi.org/project/lets-plot,2025-09-12 17:27:49.000,16.0,131199.0,131246.0,,,,,,,,2.0,3349.0,,,,,,,,,,,,,,,,,,
165,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2025-10-06 18:51:55.000000,2025-10-06 18:51:50,1887.0,200.0,30.0,218.0,26.0,410.0,1463.0,The ctypes-based simple ImageMagick binding for Python.,111.0,34,True,6.0,2023-11-04 01:41:17.000,0.6.13,56.0,,wand,conda-forge/wand,,,,21454.0,21197.0,https://pypi.org/project/wand,2023-11-03 23:18:50.000,257.0,1918564.0,1921491.0,https://anaconda.org/conda-forge/wand,2025-04-22 14:57:10.980,170581.0,,,,,2.0,51700.0,,,,,,,,,,,,,,,,,,
166,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2025-10-09 14:30:32.000000,2025-08-18 17:37:37,922.0,358.0,39.0,1150.0,201.0,173.0,1273.0,Making text a first-class citizen in TensorFlow.,186.0,34,True,3.0,2025-04-04 21:04:24.000,2.19.0,76.0,,tensorflow-text,,,,['tensorflow'],10247.0,10019.0,https://pypi.org/project/tensorflow-text,2025-04-04 20:51:29.000,228.0,6124954.0,6124954.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
167,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2025-04-22 14:56:20.833000,2025-02-20 23:53:44,1571.0,209.0,45.0,636.0,44.0,779.0,1207.0,Fiona reads and writes geographic data files.,78.0,34,True,,2024-09-16 20:20:31.000,1.10.1,117.0,,fiona,conda-forge/fiona,,,,27133.0,26750.0,https://pypi.org/project/fiona,2024-09-16 20:14:20.000,383.0,5711166.0,5834131.0,https://anaconda.org/conda-forge/fiona,2025-04-22 14:56:20.833,7746804.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
168,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2025-09-05 00:10:55.000000,2025-09-05 00:10:53,1572.0,154.0,39.0,136.0,4.0,646.0,1194.0,A Python data analysis library that is optimized for humans instead of machines.,55.0,34,True,4.0,2025-01-29 06:24:06.000,1.13.0,38.0,,agate,conda-forge/agate,,,,5246.0,5192.0,https://pypi.org/project/agate,2025-01-29 06:24:06.000,54.0,22316682.0,22324272.0,https://anaconda.org/conda-forge/agate,2025-04-22 14:56:31.741,402316.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
169,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2025-10-08 14:25:59.000000,2025-10-08 14:25:59,15287.0,315.0,33.0,2071.0,530.0,743.0,1140.0,Python package for earth-observing satellite data processing.,183.0,34,False,220.0,2025-08-09 02:19:55.000,0.58.0,104.0,,satpy,conda-forge/satpy,,,,214.0,182.0,https://pypi.org/project/satpy,2025-08-09 02:19:55.000,32.0,31921.0,36657.0,https://anaconda.org/conda-forge/satpy,2025-08-09 09:34:23.476,303108.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
170,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2025-10-09 14:33:33.000000,2025-10-08 21:01:14,11849.0,256.0,51.0,12614.0,292.0,2277.0,1032.0,Cloud-native genomic dataframes and batch computing.,99.0,34,True,119.0,2025-09-09 17:44:39.000,0.2.136,158.0,,hail,,,,['spark'],215.0,171.0,https://pypi.org/project/hail,2025-09-09 17:44:39.000,44.0,105179.0,105179.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
171,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2025-10-08 23:39:03.000000,2025-10-08 23:38:34,1542.0,187.0,37.0,145.0,20.0,97.0,808.0,Snowball compiler and stemming algorithms.,40.0,34,True,105.0,2025-05-09 16:34:50.000,3.0.1,13.0,,snowballstemmer,conda-forge/snowballstemmer,,,,561.0,11.0,https://pypi.org/project/snowballstemmer,2025-05-09 16:34:50.000,550.0,23988076.0,24176937.0,https://anaconda.org/conda-forge/snowballstemmer,2025-05-20 13:59:21.629,10765094.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
172,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2025-09-08 04:08:17.000000,2025-04-28 11:22:23,15122.0,530.0,48.0,2350.0,420.0,974.0,791.0,Workflows and interfaces for neuroimaging packages.,264.0,34,True,,2025-03-19 23:38:43.000,1.10.0,68.0,,nipype,conda-forge/nipype,,,,7338.0,7185.0,https://pypi.org/project/nipype,2025-03-19 23:30:05.000,153.0,438472.0,454024.0,https://anaconda.org/conda-forge/nipype,2025-05-05 13:43:30.848,964276.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
173,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2025-10-01 04:06:08.000000,2025-09-25 18:24:46,6163.0,259.0,32.0,886.0,130.0,417.0,737.0,Python package to access a cacophony of neuro-imaging file formats.,108.0,34,True,27.0,2024-10-23 14:19:52.000,5.3.2,45.0,,nibabel,conda-forge/nibabel,,,,31478.0,30297.0,https://pypi.org/project/nibabel,2024-10-23 14:19:52.000,1181.0,1354497.0,1370539.0,https://anaconda.org/conda-forge/nibabel,2025-04-22 14:56:22.960,1026734.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
174,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2025-10-06 17:48:50.000000,2025-09-26 06:54:08,3961.0,4520.0,388.0,4400.0,475.0,1299.0,41200.0,"Making large AI models cheaper, faster and more accessible.",197.0,33,True,120.0,2025-06-04 06:00:47.000,0.5.0,50.0,,,,,,,530.0,530.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
175,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2025-08-27 22:45:52.000000,2025-08-27 22:42:21,1552.0,7505.0,390.0,715.0,542.0,3090.0,33465.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",280.0,33,True,2.0,2021-11-15 22:08:26.000,0.6,10.0,,detectron2,conda-forge/detectron2,,,['pytorch'],2593.0,2580.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,13.0,,12763.0,https://anaconda.org/conda-forge/detectron2,2025-06-02 19:54:55.795,804098.0,,,,,2.0,,,,,,,-1.0,,,,,,,,,,,,
176,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2025-10-09 11:41:07.000000,2025-10-09 11:39:27,10510.0,3594.0,275.0,11472.0,135.0,862.0,30242.0,You like pytorch? You like micrograd? You love tinygrad!.,423.0,33,True,1065.0,2025-08-19 21:11:27.000,0.11.0,13.0,tinygrad/tinygrad,,,,,['pytorch'],20.0,20.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
177,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2025-06-19 12:52:51.000000,2025-06-19 12:52:50,3467.0,4072.0,673.0,1680.0,151.0,1987.0,26619.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",164.0,33,True,,2020-12-10 17:22:09.000,0.9.3,100.0,,deepspeech,conda-forge/deepspeech,,,['tensorflow'],567.0,543.0,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000,24.0,5781.0,13562.0,https://anaconda.org/conda-forge/deepspeech,2025-04-22 14:57:58.207,4123.0,,,,,2.0,654616.0,,,,,,,,,,,,,,,,,,
178,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/serve,https://github.com/jina-ai/serve,Apache-2.0,2020-02-13 17:04:44.000,2025-04-22 14:57:59.713000,2025-03-24 13:59:53,8644.0,2218.0,214.0,4226.0,,1947.0,21762.0,Build multimodal AI applications with cloud-native stack.,183.0,33,True,,2025-03-24 13:59:31.000,3.34.0,2492.0,jina-ai/serve,jina,conda-forge/jina-core,jinaai/jina,,,29.0,,https://pypi.org/project/jina,2025-03-24 13:59:31.000,29.0,141623.0,170458.0,https://anaconda.org/conda-forge/jina-core,2025-04-22 14:57:59.713,106412.0,https://hub.docker.com/r/jinaai/jina,2025-03-24 14:11:41.059929,9.0,1813187.0,2.0,,,,,,,,,,,,,,,,,,,
179,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-06-02 18:55:09.000000,2023-04-01 10:19:28,4379.0,3604.0,472.0,671.0,590.0,672.0,16546.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,245.0,33,False,,2020-06-17 16:31:34.798,1.15.7,79.0,,tensor2tensor,,,,['tensorflow'],1581.0,1567.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:31:34.798,14.0,17366.0,17366.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
180,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,2091.0,280.0,3401.0,51.0,1494.0,10620.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,218.0,33,False,,2023-06-06 20:46:16.091,1.7.2,25.0,,parlai,,,,['pytorch'],283.0,274.0,https://pypi.org/project/parlai,2023-06-06 20:46:16.091,9.0,19003.0,19003.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
181,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2025-09-03 11:14:59.896000,2025-08-31 20:48:23,584.0,2333.0,214.0,267.0,140.0,423.0,10451.0,A little word cloud generator in Python.,75.0,33,True,3.0,2024-11-10 14:34:59.000,1.9.4,21.0,,wordcloud,conda-forge/wordcloud,,,,567.0,21.0,https://pypi.org/project/wordcloud,2024-11-10 14:34:59.000,546.0,1994436.0,2006707.0,https://anaconda.org/conda-forge/wordcloud,2025-09-03 11:14:59.896,773115.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
182,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2025-09-11 21:32:19.000000,2025-09-11 21:30:34,551.0,1579.0,279.0,443.0,303.0,645.0,10000.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,86.0,33,False,7.0,2025-07-03 21:14:13.000,1.1.0,65.0,,tpot,conda-forge/tpot,,,['sklearn'],3600.0,3554.0,https://pypi.org/project/tpot,2025-07-03 21:14:13.000,46.0,66188.0,71267.0,https://anaconda.org/conda-forge/tpot,2025-07-07 02:18:11.467,325081.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
183,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2025-10-09 01:16:41.000000,2025-10-07 00:32:58,6434.0,1233.0,123.0,1858.0,113.0,783.0,9471.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",100.0,33,True,40.0,2025-09-04 16:26:37.000,3.8.0,160.0,,perspective-python,conda-forge/perspective,,,['jupyter'],227.0,190.0,https://pypi.org/project/perspective-python,2025-09-03 19:50:40.000,31.0,18783.0,55843.0,https://anaconda.org/conda-forge/perspective,2025-09-26 21:31:04.366,2333001.0,,,,,2.0,11840.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2025-09-03 19:50:14.474,6.0,169.0,-1.0,,,,,,,,,,,,
184,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2025-08-26 08:42:59.000000,2025-08-14 14:22:56,896.0,1313.0,140.0,536.0,55.0,576.0,7043.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,89.0,33,True,7.0,2025-08-14 14:32:18.000,0.14.0,40.0,,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],603.0,,https://pypi.org/project/imbalanced-learn,2025-08-14 14:15:30.000,603.0,16777037.0,16788684.0,https://anaconda.org/conda-forge/imbalanced-learn,2025-08-14 14:52:39.946,745424.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
185,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2025-10-03 07:47:31.000000,2025-10-03 07:47:31,3770.0,763.0,146.0,150.0,107.0,375.0,6688.0,Fit interpretable models. Explain blackbox machine learning.,53.0,33,True,25.0,2025-08-05 20:48:55.000,0.7.2,67.0,,interpret,,,,['jupyter'],977.0,924.0,https://pypi.org/project/interpret,2025-08-05 07:45:23.000,53.0,228275.0,228275.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
186,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2025-08-17 17:11:18.000000,2025-08-17 17:08:48,1309.0,663.0,61.0,149.0,74.0,454.0,6233.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",45.0,33,True,8.0,2025-08-17 17:11:18.000,2.9.0,216.0,,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],2988.0,2920.0,https://pypi.org/project/pytorch-metric-learning,2025-08-17 17:11:18.000,68.0,2066744.0,2066935.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2025-03-25 16:28:35.582,13183.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
187,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2025-04-22 14:57:21.231000,2022-10-17 02:18:00,30611.0,1366.0,279.0,6588.0,12.0,2032.0,5912.0,A flexible framework of neural networks for deep learning.,328.0,33,False,,2022-06-29 08:19:03.000,7.8.1.post1,111.0,,chainer,conda-forge/chainer,,,,3491.0,3433.0,https://pypi.org/project/chainer,2022-01-05 05:33:36.000,58.0,45798.0,46169.0,https://anaconda.org/conda-forge/chainer,2025-04-22 14:57:21.231,25237.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
188,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2025-10-01 14:18:05.000000,2025-10-01 14:18:05,30685.0,1660.0,187.0,2352.0,20.0,1646.0,5496.0,"mlpack: a fast, header-only C++ machine learning library.",334.0,33,True,32.0,2025-05-22 17:34:34.000,4.6.2,52.0,,mlpack,conda-forge/mlpack,,,,6.0,,https://pypi.org/project/mlpack,2025-05-22 17:34:34.000,6.0,7085.0,13374.0,https://anaconda.org/conda-forge/mlpack,2025-04-22 14:56:52.929,402531.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
189,Captum,pytorch/captum,interpretability,,https://github.com/meta-pytorch/captum,https://github.com/meta-pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2025-10-02 21:28:17.000000,2025-10-02 21:20:19,1368.0,537.0,295.0,1076.0,254.0,351.0,5416.0,Model interpretability and understanding for PyTorch.,136.0,33,True,17.0,2025-03-27 04:51:30.000,0.8.0,11.0,meta-pytorch/captum,captum,conda-forge/captum,,,['pytorch'],3664.0,3493.0,https://pypi.org/project/captum,2025-03-27 04:48:08.000,171.0,424640.0,427513.0,https://anaconda.org/conda-forge/captum,2025-04-22 14:58:08.009,132161.0,,,,,1.0,,,,,,,-1.0,,,,,,,,,,,,
190,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,BSD-3-Clause,2014-08-14 01:56:16.000,2025-06-19 23:52:23.000000,2025-06-19 23:52:23,1661.0,876.0,115.0,544.0,148.0,348.0,5075.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,112.0,33,True,,2025-01-26 16:02:43.000,0.23.4,55.0,,mlxtend,conda-forge/mlxtend,,,['sklearn'],20981.0,20784.0,https://pypi.org/project/mlxtend,2025-01-26 16:02:43.000,197.0,917627.0,924757.0,https://anaconda.org/conda-forge/mlxtend,2025-04-22 14:56:38.886,449246.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
191,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2025-10-08 16:10:42.000000,2025-10-08 16:07:17,1381.0,330.0,43.0,551.0,123.0,258.0,4533.0,Lightning fast forecasting with statistical and econometric models.,56.0,33,True,9.0,2025-07-05 11:02:18.000,2.0.2,40.0,,statsforecast,conda-forge/statsforecast,,,,1929.0,1849.0,https://pypi.org/project/statsforecast,2025-07-05 11:02:18.000,80.0,1062492.0,1067466.0,https://anaconda.org/conda-forge/statsforecast,2025-04-22 14:58:12.826,213891.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
192,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2025-08-06 19:17:08.000000,2025-03-17 18:20:57,3891.0,886.0,53.0,1761.0,446.0,1275.0,4381.0,"Serve, optimize and scale PyTorch models in production.",220.0,33,True,,2024-09-30 22:46:39.000,0.12.0,26.0,,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],924.0,898.0,https://pypi.org/project/torchserve,2024-09-30 18:57:42.000,26.0,107520.0,136698.0,https://anaconda.org/pytorch/torchserve,2025-03-25 16:24:31.948,553407.0,https://hub.docker.com/r/pytorch/torchserve,2024-09-30 22:07:15.226668,32.0,1488518.0,2.0,8003.0,,,,,,,,,,,,,,,,,,
193,USearch,unum-cloud/usearch,nn-search,,https://github.com/unum-cloud/usearch,https://github.com/unum-cloud/usearch,Apache-2.0,2023-02-22 09:20:20.000,2025-10-03 14:06:24.000000,2025-09-04 13:08:07,2222.0,220.0,38.0,429.0,80.0,165.0,3170.0,"Fast Open-Source Search & Clustering engine for Vectors & Arbitrary Objects in C++, C, Python, JavaScript, Rust, Java,..",81.0,33,True,126.0,2025-09-04 14:20:38.000,2.21.0,165.0,,usearch,,unum/usearch,,,272.0,206.0,https://pypi.org/project/usearch,2025-09-04 14:20:38.000,44.0,146772.0,168535.0,,,,https://hub.docker.com/r/unum/usearch,2025-09-04 13:08:57.715699,1.0,440.0,2.0,93498.0,usearch,https://www.npmjs.com/package/usearch,2025-09-04 13:13:25.817,22.0,17685.0,,,,,,,,,,,,,
194,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2025-10-09 13:22:38.000000,2025-10-03 15:40:47,1689.0,352.0,58.0,245.0,146.0,230.0,3041.0,The machine learning toolkit for time series analysis in Python.,46.0,33,True,36.0,2025-07-02 14:16:28.000,0.6.4,101.0,,tslearn,conda-forge/tslearn,,,['sklearn'],2002.0,1895.0,https://pypi.org/project/tslearn,2025-07-02 14:16:28.000,107.0,411410.0,438063.0,https://anaconda.org/conda-forge/tslearn,2025-07-03 08:03:58.545,1705800.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
195,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2025-07-11 11:43:10.000000,2025-03-07 10:28:57,5346.0,283.0,76.0,805.0,22.0,133.0,2878.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",67.0,33,True,,2025-04-04 11:49:38.000,8.3.6,245.0,,thinc,conda-forge/thinc,,,,70309.0,70151.0,https://pypi.org/project/thinc,2025-04-04 11:49:38.000,158.0,14286654.0,14346231.0,https://anaconda.org/conda-forge/thinc,2025-07-06 10:53:05.899,3871344.0,,,,,2.0,1936.0,,,,,,,,,,,,,,,,,,
196,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2025-10-09 10:15:41.000000,2025-10-09 10:06:27,1076.0,172.0,22.0,511.0,216.0,395.0,2545.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,81.0,33,True,34.0,2025-10-09 10:15:42.000,0.13.2,62.0,,equinox,,,,['jax'],1780.0,1428.0,https://pypi.org/project/equinox,2025-10-09 10:15:37.000,352.0,523744.0,523744.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
197,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000,2025-09-29 21:53:26.000000,2025-09-29 21:53:26,1621.0,294.0,56.0,147.0,86.0,201.0,1994.0,"CUDA integration for Python, plus shiny features.",83.0,33,True,3.0,2025-09-09 22:21:11.000,2025.1.2,58.0,,pycuda,conda-forge/pycuda,,,,4168.0,3969.0,https://pypi.org/project/pycuda,2025-09-09 22:21:11.000,199.0,68723.0,88948.0,https://anaconda.org/conda-forge/pycuda,2025-09-10 14:43:17.329,1112406.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
198,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2025-06-19 13:12:24.000000,2025-06-19 13:12:24,1212.0,361.0,64.0,635.0,295.0,366.0,1531.0,A Jupyter - Leaflet.js bridge.,94.0,33,True,,2025-06-13 08:33:37.000,0.20.0,85.0,,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],18407.0,18053.0,https://pypi.org/project/ipyleaflet,2025-06-13 08:33:37.000,345.0,269810.0,298585.0,https://anaconda.org/conda-forge/ipyleaflet,2025-06-13 19:35:58.799,1719926.0,,,,,3.0,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2025-06-13 08:26:24.799,9.0,2315.0,,,,,,,,,,,,,
