,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
125,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2025-09-11 14:13:22.000000,2025-08-27 08:18:58,4711.0,1791.0,145.0,5313.0,349.0,1233.0,25842.0,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also..",142.0,35,True,385.0,2025-08-27 11:24:04.000,1.15.4,100.0,,,,,,477283.0,9358.0,117.0,117.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
126,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2025-09-01 16:14:20.560000,2024-07-29 00:37:39,894.0,1207.0,314.0,272.0,69.0,346.0,13949.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,35,False,,2023-06-14 16:39:02.504,1.17.3,47.0,,annoy,conda-forge/python-annoy,,,,943527.0,5520.0,5319.0,https://pypi.org/project/annoy,2023-06-14 16:39:02.504,201.0,930771.0,https://anaconda.org/conda-forge/python-annoy,2025-09-01 16:14:20.560,765364.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
127,Opik,comet-ml/opik,nlp,,https://github.com/comet-ml/opik,https://github.com/comet-ml/opik,Apache-2.0,2023-05-10 12:57:13.000,2025-09-11 10:07:58.000000,2025-09-11 10:03:57,2778.0,968.0,91.0,2818.0,129.0,320.0,13743.0,"Debug, evaluate, and monitor your LLM applications, RAG systems, and agentic workflows with comprehensive tracing,..",73.0,35,True,674.0,2025-09-11 10:03:38.000,1.8.44,196.0,,opik,,,,,697970.0,44.0,16.0,https://pypi.org/project/opik,2025-09-11 09:05:45.000,28.0,697970.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
128,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2025-09-09 19:08:54.000000,2025-03-26 00:32:10,1575.0,1734.0,150.0,888.0,258.0,590.0,13131.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,137.0,35,True,,2025-03-26 00:41:27.000,4.16.1,73.0,ydataai/ydata-profiling,pandas-profiling,conda-forge/pandas-profiling,,"['jupyter', 'pandas']",457.0,347557.0,7077.0,6894.0,https://pypi.org/project/pandas-profiling,2023-02-03 17:59:40.571,183.0,342385.0,https://anaconda.org/conda-forge/pandas-profiling,2025-04-22 14:56:27.206,563514.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
129,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2025-09-11 02:00:49.000000,2025-09-10 22:16:58,41600.0,964.0,159.0,12771.0,1087.0,6120.0,9175.0,cuDF - GPU DataFrame Library.,308.0,35,True,530.0,2025-08-06 17:51:04.000,25.08.00,63.0,,cudf,,,,,3268.0,85.0,63.0,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,22.0,3268.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
130,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2025-08-12 08:56:49.000000,2025-08-12 08:55:51,713.0,373.0,65.0,142.0,34.0,166.0,9162.0,"Flexible and powerful tensor operations for readable and reliable code (for pytorch, jax, TF and others).",34.0,35,True,2.0,2025-02-09 03:17:01.000,0.8.1,16.0,,einops,conda-forge/einops,,,,12202601.0,83958.0,81401.0,https://pypi.org/project/einops,2025-02-09 03:17:01.000,2557.0,12195065.0,https://anaconda.org/conda-forge/einops,2025-04-22 14:57:12.206,444669.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
131,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2025-09-09 00:19:13.000000,2025-09-09 00:19:11,3659.0,870.0,80.0,4049.0,140.0,996.0,8066.0,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines,..",264.0,35,True,66.0,2025-09-05 00:52:18.000,1.4.23,203.0,,bentoml,,,,228.0,107349.0,2815.0,2772.0,https://pypi.org/project/bentoml,2025-09-05 00:52:18.000,43.0,107342.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
132,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2025-09-05 07:51:39.000000,2025-06-13 01:59:41,551.0,863.0,84.0,300.0,88.0,378.0,7966.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",85.0,35,True,,2025-09-05 07:51:39.000,2.6.4,25.0,,tensorboardX,conda-forge/tensorboardx,,,499.0,4303832.0,60184.0,59443.0,https://pypi.org/project/tensorboardX,2025-06-10 22:37:05.000,741.0,4282453.0,https://anaconda.org/conda-forge/tensorboardx,2025-04-22 14:56:45.200,1325246.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,
133,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2025-08-29 21:14:10.000000,2025-08-29 16:56:30,10634.0,1917.0,143.0,2749.0,816.0,1247.0,6198.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",258.0,35,True,28.0,2024-04-03 16:21:23.000,2.8.0,1022.0,,deepchem,conda-forge/deepchem,,['tensorflow'],,66721.0,663.0,643.0,https://pypi.org/project/deepchem,2025-08-29 21:14:10.000,20.0,64844.0,https://anaconda.org/conda-forge/deepchem,2025-04-22 14:57:21.461,118279.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
134,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2025-09-11 13:39:03.000000,2025-09-11 13:25:04,1834.0,653.0,59.0,2011.0,171.0,1287.0,4696.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,951.0,35,True,16.0,2025-03-29 13:50:06.000,0.5.2,2094.0,,pytorch-ignite,pytorch/ignite,,['pytorch'],,128331.0,4036.0,3919.0,https://pypi.org/project/pytorch-ignite,2025-09-11 00:17:56.000,117.0,125507.0,https://anaconda.org/pytorch/ignite,2025-03-30 00:53:29.695,245695.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
135,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2025-09-05 08:41:26.000000,2025-09-05 08:41:25,12233.0,1115.0,153.0,472.0,719.0,765.0,4376.0,Probabilistic reasoning and statistical analysis in TensorFlow.,504.0,35,True,3.0,2024-11-08 16:30:13.000,0.25.0,53.0,,tensorflow-probability,conda-forge/tensorflow-probability,,['tensorflow'],,881085.0,622.0,4.0,https://pypi.org/project/tensorflow-probability,2024-11-08 16:25:57.000,618.0,877545.0,https://anaconda.org/conda-forge/tensorflow-probability,2025-04-22 14:57:01.266,194706.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
136,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2025-09-03 22:27:36.000000,2025-09-01 13:48:04,8931.0,732.0,100.0,13526.0,22.0,886.0,4041.0,State of the Art Natural Language Processing.,116.0,35,True,66.0,2025-09-01 13:57:34.000,6.1.3,164.0,,spark-nlp,,,['spark'],,1088009.0,650.0,613.0,https://pypi.org/project/spark-nlp,2025-09-01 10:48:24.000,37.0,1088009.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
137,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000,2025-09-08 12:22:53.000000,2025-08-19 09:18:03,7445.0,622.0,115.0,1232.0,377.0,1124.0,3481.0,High-performance interactive 2D/3D data visualization library.,207.0,35,True,11.0,2025-05-19 13:53:25.000,0.15.2,42.0,,vispy,conda-forge/vispy,,['jupyter'],,163280.0,2277.0,2074.0,https://pypi.org/project/vispy,2025-05-19 13:26:00.000,200.0,147906.0,https://anaconda.org/conda-forge/vispy,2025-08-30 02:31:08.305,922145.0,2.0,,,,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516,3.0,5.0,,,,,,,,,,,,,
138,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2025-07-11 11:43:10.000000,2025-03-07 10:28:57,5346.0,283.0,77.0,805.0,22.0,133.0,2878.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",67.0,35,True,,2025-04-04 11:49:38.000,8.3.6,245.0,,thinc,conda-forge/thinc,,,1931.0,16067910.0,70163.0,70005.0,https://pypi.org/project/thinc,2025-04-04 11:49:38.000,158.0,16008855.0,https://anaconda.org/conda-forge/thinc,2025-07-06 10:53:05.899,3778369.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
139,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2025-08-14 08:45:10.000000,2025-08-14 08:45:08,969.0,288.0,43.0,376.0,245.0,147.0,2321.0,Evaluate: A library for easily evaluating machine learning models and datasets.,132.0,35,True,15.0,2025-07-10 13:26:45.000,0.4.5,18.0,,evaluate,,,,,3767756.0,23775.0,23167.0,https://pypi.org/project/evaluate,2025-07-10 13:26:44.000,608.0,3767756.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
140,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2025-09-11 08:32:00.000000,2025-09-05 16:27:26,5239.0,1133.0,156.0,1464.0,79.0,823.0,2052.0,Documentation and samples for ArcGIS API for Python.,98.0,35,True,40.0,2025-04-17 15:35:46.000,2.4.1,54.0,,arcgis,,,,15990.0,208355.0,1034.0,992.0,https://pypi.org/project/arcgis,2025-08-12 18:16:01.000,42.0,208207.0,,,,2.0,esridocker/arcgis-api-python-notebook,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,,,,,,,,,,,,,,,,,,
141,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2025-08-25 17:35:57.000000,2025-08-25 17:35:56,1611.0,448.0,50.0,1565.0,177.0,719.0,1718.0,Exploratory analysis of Bayesian models with Python.,179.0,35,True,7.0,2025-07-09 10:07:19.000,0.22.0,41.0,,arviz,conda-forge/arviz,,,183.0,2169127.0,11833.0,11427.0,https://pypi.org/project/arviz,2025-07-09 10:07:19.000,406.0,2130723.0,https://anaconda.org/conda-forge/arviz,2025-07-10 08:17:22.571,2457755.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
142,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2025-09-04 19:46:58.000000,2025-09-04 19:46:57,3222.0,387.0,56.0,1280.0,316.0,1014.0,1533.0,Cartopy - a cartographic python library with matplotlib support.,137.0,35,True,38.0,2025-08-01 12:43:37.000,0.25.0,33.0,,cartopy,conda-forge/cartopy,,,,803668.0,8976.0,8008.0,https://pypi.org/project/cartopy,2025-08-01 12:43:37.000,968.0,719655.0,https://anaconda.org/conda-forge/cartopy,2025-09-03 07:26:00.761,5376862.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
143,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/uxlfoundation/scikit-learn-intelex,https://github.com/uxlfoundation/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2025-09-11 08:06:28.000000,2025-09-11 08:06:28,2298.0,183.0,24.0,2389.0,43.0,211.0,1307.0,Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,86.0,35,True,116.0,2025-08-20 08:09:24.000,2025.8.0,40.0,uxlfoundation/scikit-learn-intelex,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,['sklearn'],,123566.0,13846.0,13779.0,https://pypi.org/project/scikit-learn-intelex,2025-08-18 08:55:31.000,67.0,111710.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2025-08-22 17:27:12.269,628420.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
144,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2025-09-10 19:42:08.000000,2025-08-18 17:37:37,922.0,358.0,40.0,1142.0,201.0,173.0,1271.0,Making text a first-class citizen in TensorFlow.,186.0,35,True,5.0,2025-04-04 21:04:24.000,2.19.0,76.0,,tensorflow-text,,,['tensorflow'],,5869741.0,10204.0,9976.0,https://pypi.org/project/tensorflow-text,2025-04-04 20:51:29.000,228.0,5869741.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
145,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2025-08-27 22:45:52.000000,2025-08-27 22:42:21,1552.0,7505.0,391.0,715.0,542.0,3090.0,32725.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",280.0,34,True,8.0,2021-11-15 22:08:26.000,0.6,10.0,,detectron2,conda-forge/detectron2,,['pytorch'],,12563.0,2584.0,2571.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,13.0,,https://anaconda.org/conda-forge/detectron2,2025-06-02 19:54:55.795,778928.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
146,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-09-24 11:34:43.000000,2024-09-24 11:18:06,618.0,3405.0,325.0,279.0,466.0,607.0,27885.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,34,True,,2024-09-24 11:34:43.000,1.7.2,33.0,,easyocr,,,,26590947.0,2189518.0,16826.0,16573.0,https://pypi.org/project/easyocr,2024-09-24 11:34:43.000,253.0,1767440.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
147,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2025-04-22 14:56:42.880000,2024-03-13 15:16:33,391.0,4719.0,845.0,268.0,555.0,611.0,26344.0,Library for fast text representation and classification.,68.0,34,False,,2024-06-12 09:44:40.000,0.9.3,37.0,,fasttext,conda-forge/fasttext,,,,1295272.0,8324.0,8077.0,https://pypi.org/project/fasttext,2024-06-12 09:44:40.000,247.0,1292806.0,https://anaconda.org/conda-forge/fasttext,2025-04-22 14:56:42.880,147994.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
148,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,MIT,2018-09-19 10:06:07.000,2025-09-08 13:51:34.000000,2025-09-01 13:27:47,9245.0,3201.0,283.0,1340.0,160.0,726.0,20857.0,Best Practices on Recommendation Systems.,141.0,34,True,83.0,2024-12-24 07:39:57.000,1.2.1,14.0,recommenders-team/recommenders,recommenders,,,,786.0,17474.0,181.0,177.0,https://pypi.org/project/recommenders,2024-12-24 07:18:07.000,4.0,17465.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
149,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2025-09-08 12:22:50.000000,2025-08-26 16:46:38,32384.0,4850.0,357.0,6462.0,139.0,6645.0,20668.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",598.0,34,True,1.0,2025-01-14 10:40:21.000,3.6.21,374.0,,rasa,,,['tensorflow'],,96118.0,60.0,,https://pypi.org/project/rasa,2025-01-14 10:40:10.000,60.0,96118.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
150,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2025-04-22 14:57:34.170000,2025-03-06 20:05:48,5371.0,1806.0,136.0,1068.0,386.0,1958.0,9499.0,"An open-source, low-code machine learning library in Python.",142.0,34,True,,2024-04-28 18:46:27.000,3.3.2,98.0,,pycaret,conda-forge/pycaret,,,734.0,313196.0,7893.0,7862.0,https://pypi.org/project/pycaret,2024-04-28 18:46:21.000,31.0,311944.0,https://anaconda.org/conda-forge/pycaret,2025-04-22 14:57:34.170,75748.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
151,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2025-09-03 19:51:39.000000,2025-09-02 04:10:25,6427.0,1229.0,124.0,1852.0,113.0,782.0,9417.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",100.0,34,True,73.0,2025-09-04 16:26:37.000,3.8.0,160.0,,perspective-python,conda-forge/perspective,,['jupyter'],16364.0,55364.0,226.0,189.0,https://pypi.org/project/perspective-python,2025-09-03 19:50:40.000,31.0,18324.0,https://anaconda.org/conda-forge/perspective,2025-08-29 15:44:47.020,2272878.0,2.0,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2025-09-03 19:50:14.474,6.0,334.0,,,,,,,,,,,,,
152,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2025-09-09 17:00:56.000000,2025-09-09 16:58:19,414.0,1576.0,132.0,198.0,6.0,385.0,8389.0,A Python implementation of global optimization with gaussian processes.,52.0,34,True,7.0,2025-07-24 15:58:42.000,3.1.0,25.0,bayesian-optimization/BayesianOptimization,bayesian-optimization,,,,177.0,355482.0,4073.0,3882.0,https://pypi.org/project/bayesian-optimization,2025-07-24 15:58:42.000,191.0,355481.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
153,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2025-09-11 14:31:28.000000,2025-05-19 17:05:09,3299.0,1003.0,136.0,712.0,66.0,1205.0,7876.0,Python library for audio and music analysis.,126.0,34,True,,2025-03-11 15:09:52.000,0.11.0,46.0,,librosa,conda-forge/librosa,,,,4873844.0,1627.0,,https://pypi.org/project/librosa,2025-03-11 15:09:52.000,1627.0,4857278.0,https://anaconda.org/conda-forge/librosa,2025-04-22 14:56:25.574,1027136.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
154,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2025-09-11 15:03:00.000000,2025-09-06 00:32:45,32651.0,2030.0,380.0,6993.0,2911.0,6729.0,7279.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",281.0,34,True,22.0,,,157.0,,h2o,,,,,211835.0,164.0,99.0,https://pypi.org/project/h2o,2025-03-27 20:59:49.000,65.0,211835.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
155,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2025-09-02 07:44:04.000000,2025-09-02 07:44:04,3767.0,763.0,147.0,149.0,107.0,375.0,6672.0,Fit interpretable models. Explain blackbox machine learning.,53.0,34,True,48.0,2025-08-05 20:48:55.000,0.7.2,67.0,,interpret,,,['jupyter'],,262340.0,976.0,923.0,https://pypi.org/project/interpret,2025-08-05 07:45:23.000,53.0,262340.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
156,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2025-09-01 17:12:43.186000,2025-05-04 14:31:12,2355.0,1127.0,190.0,244.0,279.0,290.0,6192.0,Distributed Evolutionary Algorithms in Python.,91.0,34,False,,2025-05-04 12:26:13.000,1.4.3,29.0,,deap,conda-forge/deap,,,,367925.0,7110.0,6831.0,https://pypi.org/project/deap,2025-05-04 12:26:13.000,279.0,358035.0,https://anaconda.org/conda-forge/deap,2025-09-01 17:12:43.186,583523.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
157,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2025-09-11 08:25:44.000000,2025-09-11 08:20:58,13020.0,1234.0,98.0,1603.0,11.0,903.0,5530.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",145.0,34,True,177.0,2025-07-07 19:58:07.000,1.20.1,66.0,,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,20108.0,791.0,766.0,https://pypi.org/project/adversarial-robustness-toolbox,2025-07-07 19:53:16.000,25.0,18798.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2025-07-07 22:05:57.819,81231.0,1.0,,,,,,,,,,,,-1.0,,,,,,,,,,,
158,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2025-09-08 21:26:26.000000,2025-09-03 21:37:53,1378.0,327.0,44.0,546.0,123.0,257.0,4506.0,Lightning fast forecasting with statistical and econometric models.,54.0,34,True,10.0,2025-07-05 11:02:18.000,2.0.2,40.0,,statsforecast,conda-forge/statsforecast,,,,1060713.0,1911.0,1831.0,https://pypi.org/project/statsforecast,2025-07-05 11:02:18.000,80.0,1055775.0,https://anaconda.org/conda-forge/statsforecast,2025-04-22 14:58:12.826,207399.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
159,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2025-09-11 13:38:30.000000,2025-09-11 13:38:29,1589.0,377.0,93.0,842.0,148.0,467.0,3451.0,Quickly and accurately render even the largest data.,63.0,34,True,25.0,2025-08-05 10:21:32.000,0.18.2,60.0,,datashader,conda-forge/datashader,,,,256721.0,6506.0,6252.0,https://pypi.org/project/datashader,2025-08-05 10:04:35.000,254.0,232365.0,https://anaconda.org/conda-forge/datashader,2025-08-05 10:28:20.253,1558814.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
160,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2025-09-09 00:48:43.000000,2025-09-09 00:46:19,2294.0,434.0,49.0,2068.0,88.0,524.0,3345.0,Bayesian optimization in PyTorch.,148.0,34,True,87.0,2025-08-12 17:24:51.000,0.15.1,51.0,,botorch,conda-forge/botorch,,['pytorch'],,367563.0,1728.0,1594.0,https://pypi.org/project/botorch,2025-08-12 17:24:51.000,134.0,364766.0,https://anaconda.org/conda-forge/botorch,2025-08-12 19:34:04.132,170671.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
161,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2025-09-09 05:57:29.000000,2025-09-09 05:57:29,3241.0,850.0,75.0,1247.0,302.0,794.0,3037.0,Python library for causal inference and probabilistic modeling.,173.0,34,True,58.0,2025-03-31 18:26:31.000,1.0.0,27.0,,pgmpy,,,,664.0,143117.0,1788.0,1716.0,https://pypi.org/project/pgmpy,2025-03-31 17:39:00.000,72.0,143107.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
